Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
"Meh, this is one of those areas where I agree with conservatives. You can't redefine words to mean whatever you want them to mean. Exclusionary terms that help distinguish unique characteristics are not derogatory, and should be accepted as such.'Having a free license to change definitions to personal interpretation invalidates the very premise of contract law. 'If a judge nominated for SCOTUS fell for something this trivial, they shouldn't be working in any legal capacity.","2022-04-08
23:39:51",0.8743,positive,0.559375,Yes,annoyance
That smug laughing after he accused Michael of saying something that he didn't and then saying he's backtracking...mega cringe.,"2022-04-08
23:18:24",0.4215,positive,0.0,No,amusement
"Without language aka words/definitions, then we can’t do laws aka politics. Saying you don’t do “definitions you do politics” makes about as much sense as a chef saying, I don’t do recipes, I do cooking.. it’s Just an obvious cop out.","2022-04-08
22:09:18",0.1,positive,0.35,Yes,realization
Imagine having David Pakman on the show and choosing to focus on a complete non issue.,"2022-04-08
21:43:48",0.1,positive,0.4,Yes,neutral
Pakman should delete this. Career damaging.,"2022-04-08
21:33:37",-0.5106,negative,0.0,Yes,neutral
"Did you know that no SCJ has ever been asked to define the word 'flag?' And yet, there they go making decisions about flag burning. Weird huh?","2022-04-08
21:26:40",-0.504,negative,1.0,Yes,disgust
Sounds like another one who can't define what a woman is. Amazing how this word has slipped out of the brains of leftists.,"2022-04-08
21:21:59",0.743,positive,0.9,No,admiration
Man to man!?!?!?!''You look like a GAF!!!!! Lol,"2022-04-08
20:40:02",0.791,positive,0.7,Yes,amusement
Didn't go well for Pakman. Not sure why he posted this,"2022-04-08
20:07:51",-0.2411,negative,0.8888888888888888,No,neutral
"Can't say that what women are is all that mysterious to me, but I still like the fact that you went on and attempted to make a case.","2022-04-08
19:39:25",0.5023,positive,1.0,No,disapproval
Does anybody watch pakman unironically. Serious question.,"2022-04-08
19:04:27",-0.0772,negative,0.6666666666666666,No,confusion
"'I don't do definitions, I do politics ' a mindset straight out of 1984","2022-04-08
18:18:26",0.2263,positive,0.4,No,confusion
"Pakman would make a great politician, he's great at bullshitting, dodging and just being completely dishonest.","2022-04-08
17:49:36",0.5868,positive,0.6666666666666666,Yes,admiration
😎 Woman is the individual instantiating the female sex. Female sex is the reproductive strategy which produce the bigger sexual cell of those who fuse together to give rise to a new individual. This cell is called 'egg' or 'ovum'.,"2022-04-08
17:36:22",0.4588,positive,0.41731601731601736,Yes,disapproval
"David do you think you came off well in this conversation? Every time you get backed into a corner you punt and pull the bad faith card. Really sad to see, I thought you were intelligent.","2022-04-08
17:16:11",-0.2484,negative,0.8555555555555555,Yes,sadness
"yes, theres no legal definition of what a woman is because at no point in the history of humanity, not when we were cavemen, not 100 years ago, and even not 10 years ago, would anyone ever think we were gonna get to a point where we cant figure out something so basic as what a  woman is.","2022-04-08
16:32:15",0.0335,neutral,0.1625,Yes,approval
Bad faith Dave back at it again. I’m surprised you didn’t ask Michael if he was autistic. Not surprised by the projection of more bad faith when you’re unwilling to engage in the hypothetical or provide 'literally any' definition of a woman. Can’t believe people take you seriously 🤷🏼‍♂️,"2022-04-08
15:46:41",-0.1232,negative,0.5625,Yes,neutral
Definitions matter. If words have arbitrary meaning then rational discourse ceases to exist.,"2022-04-08
15:34:50",0.0258,neutral,0.6,No,curiosity
People should know be able to say what a woman is. Madness.,"2022-04-08
15:06:01",-0.4404,negative,0.625,No,neutral
"I can't believe you actually uploaded this on your channel, to any normal person who is not part of the 8% of the population who identify as alt left (a more accurate label than their appropriated misnomer of progressive), to 92% of people this was a really bad look for you. your behavior and smugness despite being part of a tiny minority on this and many other major issues is why you guys feel the need to constantly lie about your positions, and why the best you can ever hope to get is a minority coalition government with the Democrat Party. But now their brand has been soiled by your extreme beliefs. The alt left has overplayed its extremist hand, you guys were finished the moment you couldn't help but make it clear to everyone that you are coming for their kids. But the outlast will never understand that because almost none of them have kids, and their overwhelming desire to indoctrinate other people's children. It's over, you have lost.","2022-04-08
15:05:38",0.4618,positive,0.4598039215686274,Yes,admiration
why on earth would you advertise that you did poorly.  You don't define words? how big brained is that?!,"2022-04-08
14:43:20",-0.2,negative,0.35,No,neutral
What is a woman? 🤪,"2022-04-08
14:26:42",0.0,neutral,0.0,No,neutral
"Its probably the best tactic by David here to not answer a bad faith question not only because he is right but also because it most certainly triggers the con's. I'm still lost as to why its a bridge too far for con's to recognize that trans people exist - it really seems as though they are personally offended by 'women' or 'men' being a fluid thing.. The whole point of that movement includes them! Trans women are women, and so are cis women.. its not exclusionary, no one is being attacked, you can keep your personal values, like its really not a big deal or very interesting and yet somehow its the hill to die on for the con's... I can only assume because of some biblical aspect? I dont know.","2022-04-08
14:25:03",0.7634,positive,0.5082539682539682,Yes,gratitude
"It is ridiculous to have the court HAVE to hear oral arguments on what a woman is. It's now not a bad faith, rhetorical trick to ask what is an African American female. So what is next, re-hearing a reverse of the one drop rule in Loving v. Virginia? I think I might just start checking random boxes on college admission demographic questionnaires.","2022-04-08
12:03:36",-0.2691,negative,0.41041666666666665,Yes,amusement
I like to contrast against the Amy Coney Barrett's hearings. ACB would say 'I can't answer that because I might be called on to judge on the issue' or some such thing. KBJ did not go that route and instead chose to give an answer to the question posed to her.,"2022-04-08
10:45:55",0.3612,positive,0.5,Yes,annoyance
"So……Show us the backtracking 😂 pls. Btw I can’t stand Michael, but David is on another level of brain dead leftism.","2022-04-08
06:33:36",-0.705,negative,0.4,No,disapproval
I find it hard to believe that 'definitions don't matter' in a legal setting. So every contract ever signed would be invalid because everyone has a different definition of the words on the page.,"2022-04-08
06:03:30",0.0067,neutral,0.44722222222222224,Yes,annoyance
Progressives hate women nothing more. This is the ultimate form of misogyny. Allowing men to cosplay as women. Making mockery of women.  Any woman that can just go along with this foolery that anything can be a woman dispite the biological difference you are part of the problem. Progressive policies will eventually undermine the same feminist that so called fought for these rights. Facts don't care about feelings sorry not sorry. A man can't be a woman and a woman can't be a man. You have gender disphoria you need help. Mutilating your bodies trying to indoctrinate children in your weird fantasies to get approval and validation of your existence. It's disgusting and down right evil. The same women who want to protect women's sports women's spaces are the same ones allowing it to get destroyed. You refuse to acknowledge facts over emotions. Hard data over how you feel one day or the next.,"2022-04-08
05:21:17",-0.9786,negative,0.6094179894179894,No,caring
This is a giant circle back. 😆 getting caught up on technicalities,"2022-04-08
04:22:16",0.3612,positive,0.5,Yes,neutral
"Hello, Mr. Pakman.'Two things.'1) Good for you for attending this. I am being completely serious. Kudos to you.'2) Sir, the 'It doesn't go well' part in the title applies only to you. At so many points you tried to escape this particular debate by using the same strategy you claimed Jackson was using, (avoid giving an actual definition of a woman because that would put you in a delicate spot), and when that didn't work, you resorted to distort Knowles words when you said that he '... aserted that she said that she wanted the legal and philosophical definition...', (he didn't), then you acussed him of backtracking, (he didn't), and then of being dishonest, (he wasn't).'This indeed didn't go well for you, sir.''P.S.: '...we are talking man to man now...' Sir, you played yourself with this one.","2022-04-08
02:47:35",0.4716,positive,0.4477272727272728,Yes,admiration
You are on the right side man. Dont be so confrontational. Educate those idiots. No need for being so reactionary. Fuck their questions and talk about what is important. They need to get out of the bubble,"2022-04-07
23:39:19",-0.8198,negative,0.7339285714285715,Yes,anger
Where was the progressive? I saw a crypto bro and a rightwing nut,"2022-04-07
23:12:28",0.0,neutral,0.0,Yes,excitement
"Yep, asking you to define words, keeps the discussion away from the real topic. It's common in religion and on the right.","2022-04-07
22:16:34",0.296,positive,0.44523809523809527,Yes,admiration
She did confirm that it's biology...not in your head,"2022-04-07
22:05:02",0.0,neutral,0.0,No,neutral
"Its Title III, Michael 🤓. You should have askd him to define what a man is, in man to man. I wonder if Judge Jackson will ever tell us her preferred pronouns..how can she ever know if she's not a biologist.","2022-04-07
21:40:39",-0.296,negative,0.0,No,curiosity
